timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688476308596,721,ListUsers,200,OK,Spike Testing 1-67,text,true,,1751,127,67,67,https://reqres.in/api/users?page=2,721,0,421
1688476308493,825,ListUsers,200,OK,Spike Testing 1-92,text,true,,1743,127,67,67,https://reqres.in/api/users?page=2,825,0,522
1688476308818,551,ListUsers,200,OK,Spike Testing 1-70,text,true,,1741,127,68,68,https://reqres.in/api/users?page=2,551,0,305
1688476308843,543,ListUsers,200,OK,Spike Testing 1-43,text,true,,1747,127,69,69,https://reqres.in/api/users?page=2,543,0,354
1688476308875,520,ListUsers,200,OK,Spike Testing 1-85,text,true,,1747,127,69,69,https://reqres.in/api/users?page=2,520,0,357
1688476308874,522,ListUsers,200,OK,Spike Testing 1-100,text,true,,1743,127,69,69,https://reqres.in/api/users?page=2,522,0,358
1688476308875,524,ListUsers,200,OK,Spike Testing 1-90,text,true,,1747,127,69,69,https://reqres.in/api/users?page=2,524,0,361
1688476308839,560,ListUsers,200,OK,Spike Testing 1-95,text,true,,1749,127,69,69,https://reqres.in/api/users?page=2,560,0,368
1688476308861,537,ListUsers,200,OK,Spike Testing 1-99,text,true,,1751,127,69,69,https://reqres.in/api/users?page=2,529,0,347
1688476308905,501,ListUsers,200,OK,Spike Testing 1-84,text,true,,1747,127,69,69,https://reqres.in/api/users?page=2,501,0,348
1688476308890,516,ListUsers,200,OK,Spike Testing 1-57,text,true,,1747,127,69,69,https://reqres.in/api/users?page=2,516,0,362
1688476308890,516,ListUsers,200,OK,Spike Testing 1-61,text,true,,1753,127,69,69,https://reqres.in/api/users?page=2,516,0,364
1688476308928,478,ListUsers,200,OK,Spike Testing 1-62,text,true,,1751,127,69,69,https://reqres.in/api/users?page=2,478,0,336
1688476308943,469,ListUsers,200,OK,Spike Testing 1-41,text,true,,1743,127,69,69,https://reqres.in/api/users?page=2,469,0,322
1688476308906,506,ListUsers,200,OK,Spike Testing 1-87,text,true,,1753,127,69,69,https://reqres.in/api/users?page=2,506,0,390
1688476308890,522,ListUsers,200,OK,Spike Testing 1-55,text,true,,1753,127,69,69,https://reqres.in/api/users?page=2,522,0,372
1688476308875,538,ListUsers,200,OK,Spike Testing 1-56,text,true,,1745,127,69,69,https://reqres.in/api/users?page=2,538,0,404
1688476308827,649,ListUsers,200,OK,Spike Testing 1-73,text,true,,1751,127,70,70,https://reqres.in/api/users?page=2,649,0,491
1688476308874,607,ListUsers,200,OK,Spike Testing 1-54,text,true,,1753,127,70,70,https://reqres.in/api/users?page=2,607,0,435
1688476308999,509,ListUsers,200,OK,Spike Testing 1-97,text,true,,1745,127,71,71,https://reqres.in/api/users?page=2,509,0,330
1688476308893,618,ListUsers,200,OK,Spike Testing 1-42,text,true,,1745,127,71,71,https://reqres.in/api/users?page=2,618,0,436
1688476308965,551,ListUsers,200,OK,Spike Testing 1-60,text,true,,1747,127,71,71,https://reqres.in/api/users?page=2,551,0,364
1688476308966,567,ListUsers,200,OK,Spike Testing 1-58,text,true,,1747,127,71,71,https://reqres.in/api/users?page=2,567,0,368
